Probe	Chromosome	Start	End	Probe Strand	H3K9me2_Untreated-unique	H3K9me2_VitC-unique	input_DNA_Untreated-unique	input_DNA_VitC-unique
L1Md_A	14	117540252	117548081	-	1.300035596	2.509023905	1.05961442	0.934256971
L1Md_T	14	119691802	119697961	-	1.662836194	2.425389767	0.869427264	1.330608368
L1Md_T	14	120061918	120067169	+	0.090700157	0.139390215	0.190187216	0.056621633
L1Md_A	14	120178795	120184811	+	1.118635297	2.759926081	0.950936079	0.934256971
L1Md_A	14	120550587	120555710	+	1.995403409	3.986560106	1.521497726	1.585405707
L1Md_A	14	120743735	120749883	-	1.693069577	2.453267813	1.494328141	1.217365146
L1Md_A	14	120777433	120783043	+	1.390735745	2.397511721	0.869427264	1.160743475
L1Md_T	14	122622184	122628566	-	2.418670893	2.453267813	1.385649681	1.642027378
L1Md_T	14	122770734	122777572	-	2.055870295	3.791413784	1.358480096	1.500473261
L1Md_A	14	123066932	123072347	+	0.786068022	1.56117034	0.407544017	0.622837961
L1Md_A	14	123101492	123107269	+	0.090700157	0.418170631	0.217356816	0.226486534
L1Md_T	14	123426846	123434117	-	0.272100478	0.864219308	0.163017616	0.396351427
L1Md_A	14	123544525	123550496	+	0.513967574	1.644804478	0.733579278	0.481283873
L1Md_T	14	123609335	123614648	+	0.12093354	0.334536493	0.081508808	0.084932446
L1Md_A	14	123689393	123696196	-	1.179102063	2.453267813	0.869427264	1.189054251
L1Md_A	14	123735522	123740719	-	1.481435895	2.090853214	0.896596849	0.821013689
L1Md_A	14	123786685	123793460	-	0.393034011	1.003609538	0.163017616	0.339729786
L1Md_A	14	123804862	123811239	-	0.362800628	0.724829078	0.298865616	0.31141898
L1Md_T	14	123821119	123826390	+	1.360502362	2.062975168	0.679240048	0.736081243
L1Md_T	14	123830554	123835703	+	2.055870295	3.010828495	1.304140925	1.443851709
L1Md_A	14	123873825	123880817	-	0.090700157	0.418170631	0.081508808	0.141554087
L1Md_A	14	124333832	124339221	+	0.967468321	1.533292294	0.434713632	0.481283873
L1Md_A	14	124414907	124421138	+	0.57443434	1.895706892	0.489052832	0.481283873
L1Md_A	14	124425268	124430640	+	0.332567245	0.613316953	0.217356816	0.339729786
L1Md_T	14	124491349	124496735	+	0.302333862	0.306658477	0.135848016	0.226486534
L1Md_T	14	124654231	124660284	+	0.090700157	0.111512169	0	0
L1Md_T	14	124779747	124785083	+	0.57443434	1.616926432	0.298865616	0.481283873
L1Md_T	15	3150819	3156949	-	2.96287179	3.484755278	1.603006482	1.585405707
L1Md_T	15	3727876	3733038	+	1.995403409	2.732048035	1.005275249	0.934256971
L1Md_A	15	3807039	3812849	+	1.934936643	3.568389416	1.630176067	1.868513942
L1Md_A	15	3881760	3888147	-	2.96287179	4.934413433	2.227907419	2.519662619
L1Md_T	15	3920314	3926157	+	0.030233385	0.055756085	0.054339204	0.113243267
L1Md_A	15	4280215	4286523	-	1.209335446	1.756316662	0.815088034	0.594527125
L1Md_T	15	4413940	4420788	-	0.483734161	1.393902063	0.244526416	0.509594679
L1Md_A	15	4583842	4590219	-	0.513967574	0.752707124	0.353204817	0.396351427
L1Md_A	15	4607934	4613061	+	2.358204126	4.04231596	1.358480096	1.670338154
L1Md_T	15	4666102	4673000	-	0.513967574	1.115121722	0.434713632	0.424662262
L1Md_T	15	4769091	4775964	-	0.24186708	0.947853446	0.217356816	0.254797339
L1Md_A	15	4864946	4870351	+	0.967468321	1.923584938	0.733579278	0.651148796
L1Md_T	15	5266858	5272686	+	0.211633697	1.087243676	0.353204817	0.198175713
L1Md_A	15	5368954	5374726	+	0.302333862	0.696951032	0.244526416	0.141554087
L1Md_A	15	5788789	5794147	+	0.786068022	0.975731492	0.461883247	0.481283873
L1Md_T	15	6269927	6276263	-	2.086103678	3.317487001	1.711684942	1.132432699
L1Md_A	15	6892619	6898186	+	0.090700157	0.278780431	0.135848016	0.113243267
L1Md_T	15	7273464	7279698	-	1.451202512	1.616926432	1.27697134	1.047500253
L1Md_A	15	7360459	7367272	-	0.57443434	1.728438616	0.624900818	0.424662262
L1Md_T	15	9386463	9392794	-	2.630304575	3.596267462	2.146398544	2.491351843
L1Md_T	15	9394538	9399761	+	1.05816853	1.951462984	0.624900818	1.075811028
L1Md_T	15	9437106	9443567	-	0.907001555	1.895706892	0.733579278	0.990878582
L1Md_A	15	9536425	9542821	-	1.511669278	2.062975168	1.304140925	1.104121804
L1Md_A	15	9991726	9997325	+	1.269802213	2.25812149	0.787918448	1.104121804
L1Md_A	15	10771958	10778905	-	0.06046677	0.083634123	0.081508808	0.028310817
L1Md_T	15	10781192	10786371	+	0.544200957	0.501804769	0.217356816	0.226486534
L1Md_T	15	13880841	13886030	+	2.479137659	3.205974817	1.711684942	1.726959825
L1Md_T	15	13926808	13933028	-	1.23956883	1.97934103	1.11395371	1.132432699
L1Md_A	15	14531426	14536666	+	0.695367873	1.421780109	0.679240048	0.368040621
L1Md_A	15	14891179	14896225	-	1.783769727	2.927194357	0.978105664	1.217365146
L1Md_A	15	14896197	14902391	-	0.695367873	0.724829078	0.407544017	0.339729786
L1Md_T	15	15265375	15270624	+	0.755834639	0.808463216	0.570561647	0.339729786
L1Md_A	15	15640495	15646910	-	0.997701705	1.366024017	0.380374432	0.509594679
L1Md_T	15	15902265	15908688	-	0.06046677	0.055756085	0.027169602	0
L1Md_T	15	15914531	15919741	+	0.272100478	0.557560861	0.244526416	0.141554087
L1Md_T	15	16303375	16309573	-	1.783769727	2.564779997	1.27697134	1.019189358
L1Md_T	15	16387423	16393680	-	0.12093354	0.418170631	0.163017616	0.113243267
L1Md_A	15	16901315	16907498	-	0.453500777	0.446048677	0.217356816	0.31141898
L1Md_A	15	17163969	17169601	-	0.24186708	0.473926723	0.054339204	0.198175713
L1Md_T	15	17266409	17272662	+	0.090700157	0.195146292	0.054339204	0.141554087
L1Md_T	15	17682451	17687623	+	0.846534789	1.366024017	0.353204817	0.368040621
L1Md_A	15	17750432	17756562	-	0.57443434	1.421780109	0.271696031	0.396351427
L1Md_T	15	17918806	17924464	+	1.14886868	2.146609306	0.679240048	0.452973068
L1Md_T	15	18267369	18272622	+	0.876768172	2.313877583	0.543392062	0.792702854
L1Md_T	15	18314524	18319976	+	0.12093354	0.278780431	0.190187216	0.113243267
L1Md_T	15	18664411	18670744	-	0.393034011	0.529682815	0.434713632	0.198175713
L1Md_A	15	18725149	18731508	-	0.362800628	0.696951032	0.353204817	0.113243267
L1Md_T	15	19130836	19135949	+	0.57443434	0.78058517	0.434713632	0.368040621
L1Md_T	15	19567830	19574239	-	0.272100478	0.752707124	0.271696031	0.226486534
L1Md_A	15	19574328	19580529	-	0.24186708	0.446048677	0.190187216	0.084932446
L1Md_A	15	19626069	19631260	+	0.483734161	1.19875586	0.434713632	0.31141898
L1Md_A	15	19678007	19684833	+	0.302333862	0.613316953	0.190187216	0.254797339
L1Md_T	15	19738423	19744620	-	1.420969129	1.644804478	0.706409633	0.792702854
L1Md_T	15	19843609	19848850	+	0.544200957	1.226633906	0.489052832	0.764392078
L1Md_T	15	19954217	19960403	-	0.695367873	1.226633906	0.624900818	0.509594679
L1Md_Gf	15	20060111	20065192	+	0.12093354	0.223024338	0.163017616	0.283108175
L1Md_A	15	20168627	20174730	-	0.090700157	0.278780431	0.108678408	0.169864893
L1Md_T	15	20316568	20323415	-	0.06046677	0.083634123	0	0.084932446
L1Md_A	15	20349147	20354711	+	0.272100478	0.418170631	0.190187216	0.169864893
L1Md_A	15	20474795	20481394	-	0.362800628	0.529682815	0.108678408	0.141554087
L1Md_A	15	20531351	20537762	-	0.06046677	0.334536493	0.217356816	0.226486534
L1Md_T	15	20821447	20827799	-	0.816301405	1.170877814	0.434713632	0.56621635
L1Md_T	15	20914104	20920333	-	2.630304575	2.536901951	1.358480096	1.132432699
L1Md_T	15	21336107	21342574	-	0.030233385	0.055756085	0	0.028310817
L1Md_A	15	21443619	21450056	+	0.786068022	1.70056057	0.353204817	0.481283873
L1Md_A	15	21861850	21867026	+	0.12093354	0.641194999	0.135848016	0.169864893
L1Md_T	15	21869900	21876558	-	0.302333862	0.167268246	0.081508808	0.283108175
L1Md_T	15	22267958	22274331	-	0.302333862	0.557560861	0.135848016	0.368040621
L1Md_T	15	22291224	22297402	-	1.693069577	1.8399508	0.733579278	0.934256971
L1Md_T	15	22487867	22493355	+	0.907001555	1.449658155	0.543392062	0.396351427
L1Md_T	15	22684115	22690363	-	0.030233385	0.083634123	0.027169602	0
L1Md_T	15	22693082	22699429	-	0.604667723	0.947853446	0.353204817	0.424662262
L1Md_T	15	22805721	22811925	-	1.451202512	1.142999768	0.597731233	0.736081243
L1Md_Gf	15	22851452	22856518	-	3.023338556	4.04231596	1.467158556	1.528784156
L1Md_T	15	23291281	23297932	-	0.181400314	0.334536493	0.135848016	0.198175713
L1Md_T	15	23462373	23468612	-	1.05816853	1.616926432	0.787918448	0.934256971
L1Md_A	15	23729225	23734639	+	0.544200957	1.19875586	0.298865616	0.254797339
L1Md_A	15	24214792	24220025	+	1.904703259	3.791413784	1.467158556	1.415540814
L1Md_A	15	24366165	24371183	+	1.572136045	3.456877232	1.141123295	1.415540814
L1Md_A	15	24642691	24648863	-	1.693069577	2.732048035	1.032444835	0.934256971
L1Md_A	15	24662877	24669280	-	0.423267394	0.808463216	0.190187216	0.368040621
L1Md_A	15	24760594	24765776	+	0.332567245	0.473926723	0.217356816	0.113243267
L1Md_A	15	24801524	24806671	+	0.997701705	1.338145971	0.706409633	0.481283873
L1Md_T	15	25110911	25117396	-	1.027935147	1.728438616	1.304140925	1.189054251
L1Md_A	15	25160084	25166071	-	1.541902661	1.310268044	0.923766494	1.075811028
L1Md_A	15	25245961	25251119	+	1.088401914	2.230243444	1.141123295	0.905946136
L1Md_T	15	26112631	26118270	+	0.332567245	0.78058517	0.271696031	0.254797339
L1Md_A	15	26171696	26178077	-	0.24186708	0.390292585	0.244526416	0.141554087
L1Md_T	15	26242019	26248465	-	0.151166931	0.334536493	0.054339204	0.084932446
L1Md_T	15	26280242	26285911	+	0.12093354	0.278780431	0.108678408	0.169864893
L1Md_T	15	26674835	26681907	-	0.423267394	0.752707124	0.244526416	0.254797339
L1Md_T	15	28252766	28259399	-	0.12093354	0.139390215	0.163017616	0.226486534
L1Md_T	15	28280514	28286755	-	1.420969129	2.007219076	0.787918448	1.047500253
L1Md_A	15	28564190	28570111	-	1.934936643	3.512633324	1.358480096	1.358919144
L1Md_A	15	29347033	29353335	-	2.751238108	4.934413433	1.575836897	1.415540814
L1Md_A	15	29366232	29372430	-	2.479137659	3.512633324	1.494328141	1.330608368
L1Md_T	15	29389251	29395625	-	1.934936643	2.676291943	1.222632051	1.528784156
L1Md_T	15	29463896	29470340	-	0.181400314	0.724829078	0.326035231	0.339729786
L1Md_A	15	29533323	29539480	-	0.907001555	1.366024017	0.489052832	0.651148796
L1Md_T	15	29544955	29551166	-	0.967468321	1.05936563	0.434713632	0.594527125
L1Md_A	15	29591818	29598172	-	0.423267394	0.696951032	0.244526416	0.283108175
L1Md_Gf	15	29648183	29653347	+	0.695367873	0.752707124	0.380374432	0.537905514
L1Md_A	15	29983566	29989629	+	0.24186708	1.003609538	0.217356816	0.424662262
L1Md_A	15	30042433	30048644	+	0.634901106	1.19875586	0.461883247	0.481283873
L1Md_T	15	30087732	30095434	-	0.151166931	0.362414539	0.163017616	0.113243267
L1Md_T	15	30216817	30223023	-	0.030233385	0.083634123	0.108678408	0
L1Md_T	15	30251478	30256736	+	0.24186708	0.585438907	0.244526416	0.141554087
L1Md_T	15	30441430	30448063	-	0.181400314	0.139390215	0.108678408	0.056621633
L1Md_T	15	30747812	30754908	-	0.090700157	0.223024338	0	0.113243267
L1Md_T	15	31940595	31947066	-	0.513967574	0.724829078	0.135848016	0.056621633
L1Md_T	15	32208784	32214846	-	1.14886868	1.895706892	0.543392062	0.707770407
L1Md_T	15	32389620	32396059	-	0	0.027878042	0	0.056621633
L1Md_T	15	32800894	32806069	+	0.090700157	0.195146292	0.190187216	0.226486534
L1Md_T	15	32832979	32838618	+	0.030233385	0.278780431	0.027169602	0.056621633
L1Md_A	15	32840873	32847272	-	0.211633697	0.250902385	0.135848016	0.141554087
L1Md_T	15	32856743	32862035	+	0.634901106	0.808463216	0.434713632	0.396351427
L1Md_T	15	33168686	33174863	-	0.544200957	0.892097354	0.271696031	0.396351427
L1Md_A	15	33269853	33275225	+	0.151166931	0.306658477	0.027169602	0.028310817
L1Md_T	15	33486905	33493337	-	0.272100478	0.223024338	0.081508808	0.141554087
L1Md_T	15	33606683	33612517	-	0.272100478	0.362414539	0.190187216	0.056621633
L1Md_T	15	33732941	33738827	-	0.423267394	0.446048677	0.271696031	0.254797339
L1Md_T	15	33738874	33745758	-	0.181400314	0.557560861	0.298865616	0.169864893
L1Md_A	15	33839566	33845951	-	1.209335446	2.035097122	0.624900818	0.56621635
L1Md_T	15	33880179	33886497	-	0.453500777	0.641194999	0.190187216	0.283108175
L1Md_T	15	34763099	34768513	+	0.090700157	0.195146292	0.163017616	0.084932446
L1Md_T	15	34797953	34803151	+	0.453500777	1.310268044	0.380374432	0.424662262
L1Md_T	15	34937997	34944651	-	0.362800628	0.641194999	0.163017616	0.254797339
L1Md_T	15	34987445	34993772	-	0.786068022	1.05936563	0.298865616	0.283108175
L1Md_A	15	35117760	35123346	+	0.604667723	0.9199754	0.353204817	0.594527125
L1Md_T	15	35583802	35590233	-	0.06046677	0.223024338	0.108678408	0.084932446
L1Md_T	15	35629640	35635668	-	0.695367873	1.421780109	0.679240048	0.707770407
L1Md_A	15	35991394	35996802	+	0.24186708	0.223024338	0.135848016	0.028310817
L1Md_A	15	36673378	36679578	-	0.513967574	0.947853446	0.516222417	0.339729786
L1Md_T	15	37860388	37865799	+	1.300035596	1.867828846	0.760748863	1.019189358
L1Md_T	15	39697341	39703973	-	0.302333862	0.195146292	0.108678408	0.113243267
L1Md_T	15	39982978	39989460	-	0.090700157	0.223024338	0.163017616	0.169864893
L1Md_A	15	40049628	40055035	+	0.151166931	0.306658477	0.108678408	0.113243267
L1Md_T	15	40086665	40093135	-	0.302333862	0.585438907	0.163017616	0.226486534
L1Md_T	15	40094894	40100451	+	0.24186708	0.613316953	0.244526416	0.283108175
L1Md_A	15	40204892	40210293	+	0.211633697	0.446048677	0.135848016	0.169864893
L1Md_T	15	40879406	40884883	+	0.030233385	0.027878042	0.054339204	0.028310817
L1Md_T	15	41244321	41249815	+	0.181400314	0.334536493	0.163017616	0.226486534
L1Md_T	15	41926496	41933170	-	0.302333862	0.306658477	0.244526416	0.31141898
L1Md_A	15	42354868	42361098	-	1.451202512	1.728438616	0.842257679	0.452973068
L1Md_T	15	42644443	42651088	-	0.06046677	0.027878042	0.027169602	0.056621633
L1Md_A	15	42876856	42882833	+	0.151166931	0.362414539	0.244526416	0.31141898
L1Md_A	15	42931945	42938521	-	0.211633697	0.390292585	0.054339204	0.084932446
L1Md_T	15	43141392	43147073	+	0.211633697	0.390292585	0.163017616	0.056621633
L1Md_A	15	43516971	43523756	-	0.090700157	0.167268246	0.054339204	0.113243267
L1Md_T	15	43593093	43598335	+	0.362800628	0.362414539	0.190187216	0.226486534
L1Md_T	15	44009816	44017125	-	0.030233385	0.083634123	0.054339204	0.028310817
L1Md_T	15	44086763	44092005	+	0.604667723	1.282389998	0.353204817	0.396351427
L1Md_T	15	44244414	44250485	-	2.176803827	2.509023905	1.738854527	1.783581495
L1Md_A	15	44469131	44476335	-	0.090700157	0.390292585	0.163017616	0.113243267
L1Md_T	15	44648920	44654284	-	0.907001555	1.366024017	0.624900818	0.736081243
L1Md_A	15	44861058	44867841	-	0.816301405	1.812072754	0.733579278	0.651148796
L1Md_T	15	44976553	44982740	-	0.755834639	0.947853446	0.624900818	0.481283873
L1Md_T	15	45583521	45590599	-	0.12093354	0.473926723	0.353204817	0.283108175
L1Md_T	15	45695046	45701550	-	2.660537958	4.376852512	1.929041743	2.06668973
L1Md_A	15	45773531	45778740	+	1.783769727	2.620536089	0.787918448	0.905946136
L1Md_T	15	45850724	45856882	-	2.811704874	4.32109642	1.467158556	1.557094932
L1Md_T	15	45991859	45998047	-	2.600071192	4.125950336	1.412819266	1.783581495
L1Md_A	15	46154733	46160937	-	1.360502362	1.951462984	1.032444835	0.849324524
L1Md_T	15	46189106	46195257	-	0.362800628	0.446048677	0.108678408	0.141554087
L1Md_A	15	46204450	46209650	-	1.300035596	2.369633675	0.706409633	0.622837961
L1Md_T	15	46363500	46368722	+	0.967468321	1.366024017	0.461883247	0.679459572
L1Md_A	15	46868560	46874324	+	0.151166931	0.250902385	0.108678408	0.084932446
L1Md_A	15	46888413	46893983	+	0.090700157	0.083634123	0	0.056621633
L1Md_T	15	46898265	46903411	+	0.030233385	0.027878042	0.027169602	0.084932446
L1Md_T	15	46978581	46984802	-	0.66513449	0.724829078	0.271696031	0.31141898
L1Md_T	15	47023123	47029094	-	2.025636911	3.428999186	1.467158556	1.019189358
L1Md_A	15	47121174	47126391	+	0.695367873	1.031487584	0.407544017	0.226486534
L1Md_T	15	47180597	47186000	+	0.06046677	0.167268246	0.054339204	0.028310817
L1Md_T	15	47249728	47255061	+	0.06046677	0.167268246	0.081508808	0.084932446
L1Md_T	15	47548507	47554319	+	0	0.055756085	0	0.028310817
L1Md_Gf	15	48397772	48403411	+	0.211633697	0.418170631	0.244526416	0.198175713
L1Md_T	15	48513578	48518699	+	1.602369428	1.616926432	0.652070463	0.849324524
L1Md_T	15	48666805	48672537	-	1.209335446	1.533292294	0.815088034	0.56621635
L1Md_T	15	48990668	48996842	-	2.055870295	3.707779646	1.847532988	1.613716602
L1Md_A	15	49094156	49099566	+	1.632602811	2.146609306	0.923766494	1.160743475
L1Md_T	15	49108694	49115269	-	0.604667723	0.696951032	0.163017616	0.283108175
L1Md_A	15	49248821	49254069	+	0.332567245	0.9199754	0.407544017	0.396351427
L1Md_A	15	49282339	49287926	+	0.816301405	1.589048386	0.489052832	0.651148796
L1Md_A	15	49293478	49299669	-	1.23956883	2.648414135	0.896596849	0.764392078
L1Md_A	15	49361450	49366653	+	2.448904276	2.843560219	1.222632051	1.245675921
L1Md_A	15	49372291	49379699	-	0.483734161	1.003609538	0.244526416	0.31141898
L1Md_A	15	49838509	49844876	-	2.660537958	4.934413433	1.575836897	1.387230039
L1Md_T	15	50129227	50134831	+	0.24186708	0.9199754	0.489052832	0.339729786
L1Md_T	15	50364462	50369604	+	0.211633697	0.446048677	0.135848016	0.169864893
L1Md_T	15	50438221	50444474	-	1.572136045	2.592658043	1.11395371	0.8776353
L1Md_A	15	50482935	50488761	+	0.755834639	1.616926432	0.407544017	0.481283873
L1Md_T	15	50555053	50561049	-	1.844236493	2.704169989	1.195462465	0.707770407
L1Md_T	15	50572660	50577940	+	1.209335446	1.310268044	0.896596849	0.905946136
L1Md_T	15	50637815	50644034	-	0.604667723	0.836341262	0.461883247	0.452973068
L1Md_A	15	51030822	51037395	-	0.302333862	0.529682815	0.298865616	0.283108175
L1Md_A	15	51048266	51054052	+	0.181400314	0.362414539	0.081508808	0.113243267
L1Md_A	15	51111646	51116771	+	0.876768172	1.97934103	0.706409633	0.707770407
L1Md_Gf	15	51607358	51613036	+	0.030233385	0.167268246	0	0.113243267
L1Md_T	15	52022568	52028129	-	0.967468321	2.062975168	1.16829288	1.132432699
L1Md_A	15	52125196	52130797	+	1.390735745	1.923584938	0.923766494	0.452973068
L1Md_A	15	52628054	52634421	-	0.181400314	0.195146292	0.027169602	0
L1Md_A	15	52648633	52654205	+	0.030233385	0.027878042	0	0.028310817
L1Md_T	15	52659941	52666583	-	0.302333862	0.390292585	0.054339204	0.141554087
L1Md_T	15	52730857	52737250	-	0	0.027878042	0	0.028310817
L1Md_T	15	52837586	52845318	-	0.06046677	0.111512169	0.054339204	0.141554087
L1Md_A	15	52873732	52879136	+	1.420969129	2.313877583	1.304140925	1.330608368
L1Md_T	15	53574153	53579591	+	0.06046677	0.167268246	0	0.084932446
L1Md_T	15	53829002	53835119	-	2.116337061	3.847169876	1.249801636	1.415540814
L1Md_A	15	54037547	54042908	+	0.24186708	0.696951032	0.163017616	0.198175713
L1Md_T	15	54204690	54211280	-	0.181400314	0.278780431	0.027169602	0
L1Md_T	15	54444359	54450774	-	0.090700157	0.027878042	0.081508808	0.056621633
L1Md_A	15	54635529	54642055	-	0.302333862	0.390292585	0.163017616	0.254797339
L1Md_T	15	54671276	54677471	-	1.209335446	1.310268044	0.679240048	0.821013689
L1Md_T	15	55396117	55402089	+	0	0.027878042	0.027169602	0
L1Md_T	15	55670075	55676170	-	1.209335446	2.090853214	0.896596849	1.104121804
L1Md_T	15	55677600	55684869	-	0.12093354	0.250902385	0.135848016	0.339729786
L1Md_A	15	56120319	56126503	-	2.418670893	3.038706541	1.358480096	1.698649049
L1Md_T	15	56145814	56150930	+	2.600071192	4.181706429	1.27697134	1.783581495
L1Md_T	15	56254815	56260847	-	2.932638407	3.6799016	1.331310511	1.273986697
L1Md_A	15	56361802	56366990	+	1.995403409	2.982950449	1.195462465	1.019189358
L1Md_T	15	56520441	56525897	+	1.632602811	2.481145859	1.249801636	1.273986697
L1Md_T	15	56885618	56891131	+	0.513967574	0.892097354	0.353204817	0.452973068
L1Md_T	15	56902003	56908604	-	0.604667723	1.142999768	0.434713632	0.56621635
L1Md_T	15	56914174	56919179	+	2.116337061	3.902925968	1.412819266	1.698649049
L1Md_A	15	56941541	56948949	-	0.725601256	1.393902063	0.407544017	0.283108175
L1Md_A	15	56981884	56988294	-	3.083805323	4.348974705	1.738854527	1.642027378
L1Md_T	15	57279106	57284543	+	0.483734161	0.529682815	0.326035231	0.141554087
L1Md_T	15	57417213	57424367	-	0.06046677	0.111512169	0.190187216	0.028310817
L1Md_T	15	58607358	58614007	-	0.211633697	0.223024338	0.081508808	0.084932446
L1Md_A	15	60058913	60065497	-	0.211633697	1.003609538	0.190187216	0.283108175
L1Md_T	15	60232704	60238920	-	0.876768172	2.035097122	0.652070463	0.679459572
L1Md_T	15	60347698	60354351	-	0.211633697	0.278780431	0.163017616	0.084932446
L1Md_T	15	60398095	60403535	+	0	0	0	0.056621633
L1Md_T	15	60409584	60416075	-	0	0	0.027169602	0
L1Md_T	15	60941668	60948018	-	2.479137659	3.875047922	1.575836897	1.557094932
L1Md_A	15	60960132	60965145	+	1.934936643	2.313877583	1.086784124	1.104121804
L1Md_T	15	60973386	60979063	+	1.481435895	3.066584587	1.249801636	1.330608368
L1Md_A	15	61026375	61032145	+	0.06046677	0.529682815	0.081508808	0.141554087
L1Md_T	15	61078021	61084171	-	0.393034011	0.724829078	0.489052832	0.396351427
L1Md_A	15	61565997	61572204	-	1.118635297	2.369633675	0.815088034	0.594527125
L1Md_A	15	61831504	61838503	-	0.24186708	1.05936563	0.298865616	0.254797339
L1Md_T	15	62515619	62522333	-	0.211633697	0.390292585	0.135848016	0.31141898
L1Md_T	15	62686877	62693774	-	0.211633697	0.362414539	0.135848016	0.113243267
L1Md_T	15	62764081	62770444	-	0.302333862	0.613316953	0.407544017	0.339729786
L1Md_A	15	63072805	63079200	+	3.900106668	2.787804127	2.28224659	2.604595184
L1Md_A	15	63127459	63133443	+	1.05816853	1.449658155	0.543392062	0.56621635
L1Md_T	15	63328641	63335104	-	1.451202512	2.815682173	1.005275249	1.217365146
L1Md_A	15	64449590	64454778	+	1.269802213	1.533292294	0.869427264	0.821013689
L1Md_T	15	64523319	64529337	-	2.660537958	3.624145508	1.467158556	1.726959825
L1Md_T	15	65364148	65370988	-	0.211633697	0.362414539	0.217356816	0.141554087
L1Md_A	15	65399825	65406215	-	2.327970743	2.732048035	1.467158556	1.019189358
L1Md_T	15	65456866	65463328	-	2.237270594	4.070194244	1.494328141	1.783581495
L1Md_T	15	65510799	65515989	+	1.451202512	3.122340679	1.086784124	1.132432699
L1Md_A	15	65598488	65603674	+	1.995403409	1.951462984	0.950936079	1.245675921
L1Md_A	15	65715991	65721343	+	0.393034011	0.613316953	0.434713632	0.736081243
L1Md_T	15	65737568	65743409	+	0.211633697	0.278780431	0.461883247	0.31141898
L1Md_A	15	65958206	65963364	+	2.479137659	4.795023441	1.956211329	2.095000505
L1Md_T	15	66057094	66063323	+	0.483734161	1.19875586	0.271696031	0.339729786
L1Md_T	15	67265880	67272332	-	0.211633697	0.250902385	0.190187216	0.141554087
L1Md_A	15	67830065	67835442	-	1.300035596	2.341755629	0.652070463	0.905946136
L1Md_T	15	67910762	67916775	+	0.06046677	0.278780431	0.054339204	0.084932446
L1Md_T	15	68032213	68037599	+	1.481435895	1.867828846	0.978105664	1.104121804
L1Md_T	15	68368181	68373635	+	0.695367873	1.338145971	0.624900818	0.707770407
L1Md_A	15	68627421	68633948	-	1.390735745	3.233852863	0.787918448	0.849324524
L1Md_T	15	68885885	68891310	+	0.211633697	0.278780431	0.163017616	0.141554087
L1Md_T	15	68979919	68986558	-	0.423267394	0.250902385	0.298865616	0.226486534
L1Md_A	15	69143877	69149053	+	1.904703259	3.038706541	0.652070463	0.8776353
L1Md_T	15	69213338	69218372	-	0.66513449	0.808463216	0.353204817	0.339729786
L1Md_A	15	69390219	69396612	-	2.811704874	4.293218613	1.11395371	1.302297592
L1Md_A	15	69642061	69648260	-	1.874469876	3.178096771	1.141123295	0.792702854
L1Md_A	15	70299193	70304397	+	1.995403409	2.230243444	0.950936079	0.736081243
L1Md_T	15	70332055	70338500	-	1.118635297	1.784194708	0.760748863	0.934256971
L1Md_T	15	70653647	70659828	-	3.234972239	4.962291718	1.847532988	2.378108501
L1Md_T	15	70851068	70857430	-	0.12093354	0.306658477	0.135848016	0.056621633
L1Md_A	15	70895018	70900273	+	0.06046677	0.250902385	0.163017616	0.141554087
L1Md_A	15	71104541	71109710	+	0.12093354	0.167268246	0.108678408	0.084932446
L1Md_T	15	71262942	71268283	+	1.693069577	2.564779997	0.978105664	0.8776353
L1Md_A	15	71585165	71590371	+	0.272100478	0.669072986	0.135848016	0.198175713
L1Md_T	15	71650354	71656111	+	0.12093354	0.306658477	0.135848016	0.169864893
L1Md_T	15	72088288	72095346	-	0.272100478	1.031487584	0.407544017	0.31141898
L1Md_A	15	72429145	72434543	+	0.393034011	0.836341262	0.326035231	0.537905514
L1Md_A	15	75167964	75173588	+	0.967468321	1.97934103	0.733579278	0.990878582
L1Md_T	15	75297810	75303807	-	2.932638407	4.544120789	2.418094635	2.349797726
L1Md_A	15	75332904	75339670	-	0.362800628	0.669072986	0.298865616	0.198175713
L1Md_T	15	75523632	75528832	+	2.539604425	2.676291943	1.331310511	1.245675921
L1Md_T	15	77549562	77554924	+	0.06046677	0.250902385	0.135848016	0.084932446
L1Md_T	15	82725486	82731772	-	2.267503977	2.509023905	1.304140925	1.528784156
L1Md_A	15	85079151	85085391	-	0.725601256	1.087243676	0.706409633	0.736081243
L1Md_A	15	87143190	87149384	-	0.423267394	0.390292585	0.244526416	0.283108175
L1Md_T	15	89615598	89622101	-	1.693069577	2.313877583	1.630176067	1.132432699
L1Md_A	15	89659643	89665221	+	0	0.055756085	0.108678408	0.028310817
L1Md_T	15	90192676	90198336	+	0.513967574	1.003609538	0.353204817	0.283108175
L1Md_A	15	90378383	90384705	-	0.090700157	0.250902385	0.135848016	0.113243267
L1Md_T	15	91080341	91087402	-	0.12093354	0.223024338	0.027169602	0.056621633
L1Md_A	15	91984831	91994093	-	0.06046677	0.278780431	0.108678408	0.028310817
L1Md_T	15	92813552	92819150	+	1.420969129	2.871438265	1.195462465	1.160743475
L1Md_A	15	93044075	93050651	-	0.211633697	0.111512169	0.108678408	0.056621633
L1Md_T	15	93055364	93061799	-	0.876768172	1.254511952	0.679240048	0.707770407
L1Md_T	15	93169737	93175204	+	0.24186708	0.223024338	0.135848016	0
