Probe	Chromosome	Start	End	Probe Strand	H3K9me2_Untreated-unique	H3K9me2_VitC-unique	input_DNA_Untreated-unique	input_DNA_VitC-unique
L1Md_T_downstream	14	51731898	51736898	+	0.907001555	0.864219308	0.978105664	1.217365146
L1Md_A_downstream	14	51826039	51831039	-	1.14886868	0.836341262	1.603006482	1.415540814
L1Md_T_downstream	14	52506252	52511252	-	1.81400311	2.787804127	1.575836897	0.962567747
L1Md_A_downstream	14	52581543	52586543	-	1.995403409	3.763535738	1.847532988	1.443851709
L1Md_A_downstream	14	52622591	52627591	-	1.23956883	1.226633906	2.11922884	2.179932833
L1Md_A_downstream	14	52652462	52657462	-	1.511669278	1.254511952	1.603006482	2.406419516
L1Md_T_downstream	14	53018300	53023300	+	0	0.027878042	0.027169602	0.056621633
L1Md_A_downstream	14	53065236	53070236	+	1.027935147	0.864219308	0.923766494	0.707770407
L1Md_T_downstream	14	53924538	53929538	-	1.965170026	1.616926432	1.711684942	1.302297592
L1Md_T_downstream	14	53942063	53947063	+	1.874469876	0.975731492	0.950936079	1.585405707
L1Md_T_downstream	14	53942678	53947678	-	2.086103678	1.031487584	1.249801636	1.698649049
L1Md_T_downstream	14	54124682	54129682	-	2.267503977	1.449658155	1.956211329	2.264865398
L1Md_T_downstream	14	56183346	56188346	-	1.81400311	0.975731492	2.11922884	2.123311281
L1Md_T_downstream	14	56201257	56206257	+	0.604667723	0.641194999	2.010550499	2.01006794
L1Md_T_downstream	14	56987146	56992146	-	2.932638407	2.564779997	2.526772976	2.095000505
L1Md_A_downstream	14	58241442	58246442	-	2.96287179	3.233852863	1.657345772	1.783581495
L1Md_A_downstream	14	58412358	58417358	+	2.267503977	2.230243444	1.467158556	1.7552706
L1Md_T_downstream	14	58592854	58597854	+	1.753536344	1.115121722	1.195462465	1.472162485
L1Md_T_downstream	14	58953324	58958324	+	2.660537958	2.536901951	1.738854527	1.925135493
L1Md_Gf_downstream	14	59170298	59175298	+	1.753536344	1.505414248	2.064889669	2.095000505
L1Md_T_downstream	14	59975778	59980778	-	2.146570444	1.254511952	2.010550499	1.783581495
L1Md_A_downstream	14	60160991	60165991	+	2.600071192	1.282389998	1.521497726	1.528784156
L1Md_T_downstream	14	60322691	60327691	-	2.630304575	2.620536089	2.146398544	1.7552706
L1Md_T_downstream	14	60356288	60361288	+	2.569837809	1.087243676	1.494328141	1.528784156
L1Md_T_downstream	14	61585750	61590750	+	0.876768172	0.975731492	1.657345772	1.953446388
L1Md_T_downstream	14	68249511	68254511	-	2.29773736	1.728438616	1.711684942	1.981757164
L1Md_T_downstream	14	68266103	68271103	-	2.327970743	2.620536089	2.255076885	1.613716602
L1Md_A_downstream	14	68464683	68469683	-	2.267503977	3.624145508	1.657345772	1.726959825
L1Md_T_downstream	14	68743776	68748776	-	1.995403409	1.366024017	1.820363283	1.273986697
L1Md_T_downstream	14	68845846	68850846	-	2.448904276	1.56117034	1.27697134	1.642027378
L1Md_A_downstream	14	69115588	69120588	+	2.932638407	1.756316662	1.331310511	1.613716602
L1Md_T_downstream	14	69754600	69759600	+	0.755834639	0.975731492	0.570561647	0.764392078
L1Md_T_downstream	14	70733528	70738528	+	0.634901106	0.501804769	1.820363283	1.981757164
L1Md_T_downstream	14	71386846	71391846	-	1.995403409	2.648414135	1.331310511	1.132432699
L1Md_T_downstream	14	71393179	71398179	-	0.06046677	0.055756085	0.108678408	0
L1Md_A_downstream	14	71444635	71449635	-	2.993105173	3.261730909	1.575836897	1.443851709
L1Md_A_downstream	14	71616165	71621165	-	2.539604425	2.090853214	1.575836897	1.585405707
L1Md_T_downstream	14	71779588	71784588	-	2.781471491	3.568389416	1.304140925	1.160743475
L1Md_T_downstream	14	72046067	72051067	-	3.265205622	2.536901951	1.331310511	1.670338154
L1Md_A_downstream	14	72316652	72321652	+	2.116337061	1.756316662	1.27697134	1.189054251
L1Md_T_downstream	14	72515288	72520288	-	1.118635297	0.669072986	1.575836897	1.613716602
L1Md_T_downstream	14	72904362	72909362	-	2.29773736	2.759926081	1.766024113	2.236554623
L1Md_T_downstream	14	72953656	72958656	+	0.06046677	0	0.027169602	0
L1Md_A_downstream	14	72973246	72978246	+	2.600071192	2.759926081	1.467158556	1.358919144
L1Md_A_downstream	14	73678991	73683991	+	2.38843751	1.310268044	1.331310511	1.273986697
L1Md_A_downstream	14	73794195	73799195	+	2.660537958	2.341755629	1.603006482	1.358919144
L1Md_A_downstream	14	74060873	74065873	+	1.602369428	1.756316662	1.304140925	1.528784156
L1Md_T_downstream	14	74126709	74131709	-	0.513967574	0.278780431	0.217356816	0.339729786
L1Md_A_downstream	14	74129894	74134894	+	0.695367873	0.557560861	0.244526416	0.396351427
L1Md_T_downstream	14	74429632	74434632	-	3.053571939	1.97934103	1.793193698	2.06668973
L1Md_A_downstream	14	74446798	74451798	+	2.237270594	3.289608955	1.548667312	1.104121804
L1Md_T_downstream	14	74772007	74777007	-	1.209335446	1.19875586	2.11922884	2.06668973
L1Md_A_downstream	14	77065652	77070652	-	1.72330296	1.56117034	2.146398544	1.953446388
L1Md_T_downstream	14	77304809	77309809	+	2.479137659	1.449658155	1.711684942	1.783581495
L1Md_T_downstream	14	78213753	78218753	+	1.23956883	2.341755629	1.630176067	2.01006794
L1Md_T_downstream	14	79163005	79168005	-	1.330268979	0.557560861	2.227907419	2.01006794
L1Md_T_downstream	14	79195430	79200430	+	1.390735745	1.142999768	2.037720203	1.981757164
L1Md_T_downstream	14	79823803	79828803	-	2.20703721	2.536901951	1.439988852	1.302297592
L1Md_A_downstream	14	79924841	79929841	+	2.267503977	1.505414248	1.412819266	2.038378716
L1Md_T_downstream	14	80095705	80100705	+	1.632602811	2.035097122	1.304140925	1.273986697
L1Md_T_downstream	14	80174102	80179102	-	3.023338556	2.592658043	2.010550499	1.981757164
L1Md_T_downstream	14	80344146	80349146	-	2.841938257	3.81929183	1.738854527	1.698649049
L1Md_T_downstream	14	80426815	80431815	+	2.993105173	4.070194244	1.684515357	1.245675921
L1Md_T_downstream	14	80562040	80567040	-	1.81400311	3.484755278	1.521497726	1.585405707
L1Md_A_downstream	14	81034438	81039438	-	1.753536344	1.616926432	1.901872158	1.500473261
L1Md_T_downstream	14	81549697	81554697	-	2.025636911	3.791413784	1.657345772	1.217365146
L1Md_T_downstream	14	81785916	81790916	-	2.176803827	4.153828144	1.439988852	1.642027378
L1Md_T_downstream	14	81896070	81901070	-	1.81400311	2.285999537	1.467158556	0.934256971
L1Md_T_downstream	14	82032537	82037537	-	2.025636911	4.125950336	1.575836897	1.613716602
L1Md_T_downstream	14	82072577	82077577	-	2.38843751	3.568389416	1.575836897	1.726959825
L1Md_A_downstream	14	82353416	82358416	-	1.541902661	2.11873126	1.820363283	1.896824718
L1Md_T_downstream	14	82414453	82419453	+	1.602369428	2.007219076	1.657345772	1.160743475
L1Md_T_downstream	14	82547970	82552970	+	1.904703259	1.97934103	1.548667312	1.217365146
L1Md_A_downstream	14	82852064	82857064	+	1.481435895	2.090853214	1.684515357	1.104121804
L1Md_T_downstream	14	82882479	82887479	-	2.630304575	2.592658043	1.983380914	1.387230039
L1Md_T_downstream	14	82963123	82968123	+	1.420969129	1.449658155	1.494328141	1.302297592
L1Md_T_downstream	14	83202604	83207604	+	1.72330296	1.616926432	1.412819266	1.330608368
L1Md_T_downstream	14	83287815	83292815	-	3.114038706	3.512633324	1.603006482	1.698649049
L1Md_A_downstream	14	83501439	83506439	-	1.753536344	3.010828495	1.331310511	1.500473261
L1Md_T_downstream	14	83733168	83738168	+	1.088401914	1.310268044	1.005275249	1.019189358
L1Md_T_downstream	14	84373716	84378716	+	1.451202512	1.254511952	0.923766494	0.962567747
L1Md_A_downstream	14	84380952	84385952	-	2.448904276	3.345365047	1.331310511	1.613716602
L1Md_A_downstream	14	84398804	84403804	-	1.420969129	0.864219308	1.412819266	1.189054251
L1Md_T_downstream	14	84433803	84438803	+	1.300035596	1.031487584	1.521497726	1.585405707
L1Md_A_downstream	14	84606776	84611776	+	1.995403409	1.616926432	1.358480096	1.642027378
L1Md_A_downstream	14	84943075	84948075	+	1.81400311	2.481145859	1.439988852	1.273986697
L1Md_A_downstream	14	85202422	85207422	+	1.511669278	2.007219076	0.978105664	1.330608368
L1Md_A_downstream	14	85251826	85256826	+	1.874469876	2.062975168	1.249801636	1.273986697
L1Md_A_downstream	14	85257123	85262123	-	2.086103678	2.062975168	1.983380914	1.783581495
L1Md_A_downstream	14	85405684	85410684	-	1.844236493	1.70056057	1.358480096	1.585405707
L1Md_T_downstream	14	85858868	85863868	-	1.934936643	2.007219076	1.738854527	1.670338154
L1Md_T_downstream	14	85872087	85877087	-	2.025636911	2.453267813	1.874702573	1.698649049
L1Md_T_downstream	14	86027197	86032197	-	2.38843751	3.233852863	1.793193698	1.7552706
L1Md_T_downstream	14	86945895	86950895	+	1.72330296	1.728438616	1.793193698	1.811892271
L1Md_A_downstream	14	87359902	87364902	+	2.841938257	1.8399508	1.820363283	1.981757164
L1Md_T_downstream	14	87666328	87671328	-	3.869873285	2.955072403	2.010550499	2.208243608
L1Md_A_downstream	14	87785471	87790471	-	1.995403409	2.25812149	1.901872158	1.472162485
L1Md_A_downstream	14	87808570	87813570	-	2.600071192	3.094462633	1.27697134	1.557094932
L1Md_T_downstream	14	87821272	87826272	-	2.539604425	3.930804014	1.11395371	1.7552706
L1Md_A_downstream	14	87855888	87860888	+	2.993105173	2.704169989	1.548667312	1.302297592
L1Md_A_downstream	14	87920306	87925306	+	2.721004725	3.010828495	0.923766494	1.330608368
L1Md_T_downstream	14	88363214	88368214	-	2.509371042	2.453267813	1.575836897	1.7552706
L1Md_A_downstream	14	88568486	88573486	-	2.29773736	2.146609306	1.630176067	1.528784156
L1Md_T_downstream	14	88618955	88623955	+	1.844236493	1.616926432	1.521497726	0.990878582
L1Md_T_downstream	14	88650381	88655381	-	2.781471491	2.509023905	1.901872158	1.472162485
L1Md_T_downstream	14	88684989	88689989	-	1.81400311	3.930804014	1.05961442	1.273986697
L1Md_T_downstream	14	89481356	89486356	-	1.783769727	1.477536201	1.738854527	1.811892271
L1Md_A_downstream	14	90023158	90028158	+	2.176803827	2.481145859	1.793193698	1.613716602
L1Md_T_downstream	14	90980053	90985053	+	2.29773736	3.150218725	1.27697134	1.387230039
L1Md_T_downstream	14	91131198	91136198	+	1.662836194	1.589048386	1.27697134	1.217365146
L1Md_A_downstream	14	91163683	91168683	-	2.38843751	3.094462633	1.684515357	1.557094932
L1Md_A_downstream	14	91284668	91289668	+	2.116337061	2.843560219	1.304140925	1.613716602
L1Md_A_downstream	14	91419649	91424649	+	1.269802213	1.366024017	1.358480096	1.726959825
L1Md_A_downstream	14	91434332	91439332	-	2.025636911	2.927194357	1.222632051	1.160743475
L1Md_T_downstream	14	91666091	91671091	-	1.572136045	2.676291943	1.874702573	2.236554623
L1Md_A_downstream	14	91795228	91800228	-	1.995403409	2.174487352	1.874702573	1.953446388
L1Md_T_downstream	14	91965171	91970171	-	2.358204126	4.209584236	1.521497726	1.387230039
L1Md_A_downstream	14	92029146	92034146	-	1.451202512	2.313877583	0.869427264	2.038378716
L1Md_T_downstream	14	92223251	92228251	-	2.479137659	3.791413784	1.331310511	1.613716602
L1Md_Gf_downstream	14	92422464	92427464	-	2.358204126	2.146609306	1.439988852	1.302297592
L1Md_A_downstream	14	92601309	92606309	+	2.237270594	2.453267813	1.16829288	1.726959825
L1Md_T_downstream	14	92839392	92844392	-	2.811704874	2.481145859	1.738854527	1.840203047
L1Md_T_downstream	14	92926119	92931119	+	2.539604425	4.153828144	1.711684942	0.990878582
L1Md_T_downstream	14	92932612	92937612	-	1.81400311	2.453267813	1.222632051	1.358919144
L1Md_T_downstream	14	93204029	93209029	-	2.358204126	3.038706541	1.603006482	1.698649049
L1Md_A_downstream	14	93360754	93365754	+	1.72330296	1.784194708	1.385649681	1.726959825
L1Md_T_downstream	14	94046518	94051518	-	1.481435895	1.923584938	1.575836897	1.387230039
L1Md_T_downstream	14	94180818	94185818	-	2.539604425	2.509023905	1.358480096	1.670338154
L1Md_A_downstream	14	94986802	94991802	+	1.753536344	2.230243444	1.249801636	1.472162485
L1Md_A_downstream	14	95060429	95065429	+	2.086103678	2.11873126	1.412819266	1.160743475
L1Md_A_downstream	14	95220215	95225215	+	1.995403409	1.867828846	1.086784124	1.132432699
L1Md_T_downstream	14	95368783	95373783	+	2.418670893	2.481145859	1.521497726	1.670338154
L1Md_T_downstream	14	95466294	95471294	-	2.569837809	3.289608955	1.467158556	1.387230039
L1Md_A_downstream	14	95911453	95916453	+	2.055870295	2.062975168	1.711684942	1.245675921
L1Md_A_downstream	14	96184045	96189045	-	1.209335446	1.756316662	1.630176067	1.330608368
L1Md_T_downstream	14	96410312	96415312	+	1.904703259	1.895706892	1.467158556	1.415540814
L1Md_T_downstream	14	96855606	96860606	+	2.509371042	2.25812149	1.793193698	1.330608368
L1Md_A_downstream	14	97121804	97126804	+	2.055870295	2.397511721	1.086784124	1.500473261
L1Md_A_downstream	14	97134603	97139603	-	1.934936643	2.843560219	1.494328141	1.613716602
L1Md_T_downstream	14	97720005	97725005	+	2.448904276	4.432608604	1.575836897	1.896824718
L1Md_T_downstream	14	98485093	98490093	-	2.569837809	2.11873126	1.983380914	1.811892271
L1Md_A_downstream	14	98727001	98732001	-	2.29773736	2.481145859	1.847532988	1.981757164
L1Md_T_downstream	14	99654621	99659621	+	1.05816853	1.282389998	1.575836897	1.811892271
L1Md_T_downstream	14	100060958	100065958	+	1.783769727	1.310268044	1.711684942	1.585405707
L1Md_T_downstream	14	100374100	100379100	-	1.844236493	1.170877814	1.983380914	1.783581495
L1Md_A_downstream	14	100644125	100649125	-	2.025636911	2.536901951	1.956211329	1.868513942
L1Md_A_downstream	14	100742901	100747901	+	1.300035596	1.254511952	1.27697134	1.585405707
L1Md_T_downstream	14	100790148	100795148	-	2.811704874	2.230243444	1.793193698	1.783581495
L1Md_T_downstream	14	101403981	101408981	-	2.38843751	3.066584587	1.603006482	1.443851709
L1Md_A_downstream	14	101952699	101957699	-	2.418670893	1.421780109	1.738854527	1.670338154
L1Md_A_downstream	14	102120159	102125159	-	2.630304575	1.97934103	2.309416056	1.7552706
L1Md_A_downstream	14	102149050	102154050	+	2.055870295	1.812072754	1.005275249	1.273986697
L1Md_A_downstream	14	102326978	102331978	+	1.874469876	1.05936563	1.630176067	1.868513942
L1Md_T_downstream	14	102564473	102569473	+	2.479137659	2.397511721	1.331310511	1.047500253
L1Md_A_downstream	14	102850278	102855278	+	2.418670893	2.11873126	1.249801636	1.670338154
L1Md_T_downstream	14	103402556	103407556	-	2.146570444	1.784194708	2.418094635	2.236554623
L1Md_A_downstream	14	103863356	103868356	-	1.662836194	1.282389998	1.331310511	1.585405707
L1Md_A_downstream	14	104014283	104019283	-	2.327970743	2.927194357	1.901872158	1.925135493
L1Md_T_downstream	14	104060255	104065255	-	2.086103678	2.25812149	1.439988852	1.387230039
L1Md_T_downstream	14	104127137	104132137	+	2.116337061	2.732048035	1.222632051	1.726959825
L1Md_T_downstream	14	104699914	104704914	-	2.600071192	2.564779997	1.766024113	1.783581495
L1Md_A_downstream	14	104992160	104997160	+	1.995403409	3.066584587	1.494328141	1.698649049
L1Md_A_downstream	14	105922497	105927497	-	0.997701705	1.031487584	2.227907419	1.726959825
L1Md_T_downstream	14	106107104	106112104	-	1.118635297	1.8399508	2.092059374	2.604595184
L1Md_T_downstream	14	106295953	106300953	-	2.690771341	4.460486889	2.173568249	2.123311281
L1Md_T_downstream	14	106326660	106331660	-	2.38843751	2.509023905	1.929041743	1.330608368
L1Md_A_downstream	14	106727742	106732742	+	1.783769727	2.25812149	1.467158556	1.132432699
L1Md_A_downstream	14	106931508	106936508	+	1.904703259	1.56117034	1.11395371	1.443851709
L1Md_T_downstream	14	106970297	106975297	+	1.088401914	0.947853446	1.141123295	1.189054251
L1Md_A_downstream	14	107154471	107159471	-	0.272100478	0.250902385	0.108678408	0.198175713
L1Md_T_downstream	14	107212403	107217403	+	1.662836194	1.087243676	1.005275249	0.962567747
L1Md_T_downstream	14	107762300	107767300	+	1.179102063	1.170877814	1.304140925	1.245675921
L1Md_A_downstream	14	108357110	108362110	-	2.721004725	3.624145508	1.657345772	1.472162485
L1Md_A_downstream	14	108945477	108950477	-	1.904703259	2.564779997	1.412819266	1.642027378
L1Md_T_downstream	14	109735876	109740876	-	1.602369428	1.087243676	1.439988852	1.896824718
L1Md_A_downstream	14	109906573	109911573	-	1.783769727	2.815682173	1.521497726	1.840203047
L1Md_T_downstream	14	110130838	110135838	-	1.995403409	2.285999537	1.412819266	1.019189358
L1Md_T_downstream	14	110909617	110914617	+	1.783769727	1.867828846	0.978105664	1.075811028
L1Md_A_downstream	14	111334961	111339961	-	1.965170026	1.589048386	1.603006482	1.443851709
L1Md_T_downstream	14	111505326	111510326	+	1.874469876	1.616926432	1.603006482	1.528784156
L1Md_T_downstream	14	111908817	111913817	+	1.360502362	2.397511721	1.331310511	1.273986697
L1Md_T_downstream	14	112122720	112127720	-	2.20703721	2.899316311	1.766024113	1.472162485
L1Md_A_downstream	14	112205277	112210277	-	2.448904276	3.763535738	1.630176067	1.245675921
L1Md_A_downstream	14	112385925	112390925	-	2.539604425	3.6799016	1.304140925	1.415540814
L1Md_T_downstream	14	112421441	112426441	-	1.934936643	1.8399508	1.412819266	1.670338154
L1Md_A_downstream	14	113245400	113250400	-	2.327970743	2.341755629	1.412819266	1.698649049
L1Md_T_downstream	14	113574827	113579827	-	2.418670893	2.592658043	1.548667312	1.443851709
L1Md_A_downstream	14	113788292	113793292	-	2.418670893	3.512633324	1.412819266	1.981757164
L1Md_A_downstream	14	113866843	113871843	-	2.29773736	1.895706892	1.929041743	1.642027378
L1Md_T_downstream	14	113980253	113985253	+	1.179102063	1.254511952	0.842257679	0.8776353
L1Md_T_downstream	14	114673612	114678612	+	2.025636911	2.007219076	1.141123295	1.415540814
L1Md_A_downstream	14	114710183	114715183	+	2.811704874	3.512633324	1.657345772	1.840203047
L1Md_T_downstream	14	114892077	114897077	-	1.753536344	2.007219076	1.657345772	1.585405707
L1Md_A_downstream	14	115104648	115109648	-	2.327970743	3.624145508	1.548667312	1.585405707
L1Md_T_downstream	14	115268642	115273642	-	2.176803827	2.648414135	1.385649681	1.387230039
L1Md_A_downstream	14	115374201	115379201	-	2.086103678	1.644804478	1.766024113	1.613716602
L1Md_T_downstream	14	115953263	115958263	-	2.327970743	2.369633675	1.439988852	1.726959825
L1Md_T_downstream	14	116221926	116226926	-	2.025636911	2.425389767	1.358480096	1.528784156
L1Md_T_downstream	14	116330762	116335762	+	2.055870295	2.704169989	1.412819266	1.330608368
L1Md_A_downstream	14	116430519	116435519	-	2.086103678	2.982950449	2.037720203	1.698649049
L1Md_T_downstream	14	116470916	116475916	+	2.600071192	3.484755278	1.575836897	1.472162485
L1Md_T_downstream	14	116502559	116507559	-	3.174505472	3.986560106	1.630176067	1.953446388
L1Md_T_downstream	14	116630146	116635146	-	3.688472986	2.871438265	1.847532988	2.095000505
L1Md_T_downstream	14	116794092	116799092	+	1.753536344	1.672682524	1.467158556	1.019189358
L1Md_A_downstream	14	116811923	116816923	-	2.448904276	3.930804014	1.929041743	1.868513942
L1Md_T_downstream	14	117263650	117268650	+	1.481435895	1.087243676	1.222632051	1.443851709
L1Md_A_downstream	14	117535252	117540252	-	2.96287179	2.759926081	2.010550499	1.896824718
L1Md_T_downstream	14	119686802	119691802	-	3.023338556	3.763535738	2.010550499	2.06668973
L1Md_T_downstream	14	120067169	120072169	+	2.20703721	1.254511952	1.304140925	1.868513942
L1Md_A_downstream	14	120184811	120189811	+	2.418670893	1.812072754	1.766024113	1.528784156
L1Md_A_downstream	14	120555710	120560710	+	2.841938257	3.902925968	1.874702573	1.528784156
L1Md_A_downstream	14	120738735	120743735	-	2.358204126	1.56117034	1.956211329	1.642027378
L1Md_A_downstream	14	120783043	120788043	+	1.360502362	1.282389998	1.385649681	1.7552706
L1Md_T_downstream	14	122617184	122622184	-	1.693069577	0.836341262	2.11922884	2.06668973
L1Md_T_downstream	14	122765734	122770734	-	2.932638407	4.32109642	2.064889669	2.547973394
L1Md_A_downstream	14	123072347	123077347	+	1.662836194	1.616926432	1.630176067	1.472162485
L1Md_A_downstream	14	123107269	123112269	+	1.904703259	1.895706892	1.820363283	0.934256971
L1Md_T_downstream	14	123421846	123426846	-	2.086103678	2.090853214	2.092059374	1.840203047
L1Md_A_downstream	14	123550496	123555496	+	1.572136045	1.115121722	1.358480096	1.528784156
L1Md_T_downstream	14	123614648	123619648	+	1.602369428	1.310268044	1.521497726	1.075811028
L1Md_A_downstream	14	123684393	123689393	-	1.934936643	1.338145971	1.711684942	1.415540814
L1Md_A_downstream	14	123730522	123735522	-	0.332567245	0.613316953	0.244526416	0.198175713
L1Md_A_downstream	14	123781685	123786685	-	1.904703259	2.090853214	1.385649681	1.585405707
L1Md_A_downstream	14	123799862	123804862	-	2.20703721	1.895706892	2.064889669	1.670338154
L1Md_T_downstream	14	123826390	123831390	+	1.904703259	1.951462984	1.27697134	1.302297592
L1Md_T_downstream	14	123835703	123840703	+	2.29773736	2.090853214	1.412819266	1.443851709
L1Md_A_downstream	14	123868825	123873825	-	2.690771341	2.146609306	2.064889669	1.7552706
L1Md_A_downstream	14	124339221	124344221	+	1.451202512	1.449658155	1.657345772	1.7552706
L1Md_A_downstream	14	124421138	124426138	+	1.934936643	3.233852863	1.494328141	1.047500253
L1Md_A_downstream	14	124430640	124435640	+	1.511669278	1.226633906	0.923766494	1.358919144
L1Md_T_downstream	14	124496735	124501735	+	1.72330296	0.78058517	1.05961442	1.387230039
L1Md_T_downstream	14	124660284	124665284	+	2.690771341	1.97934103	1.603006482	1.443851709
L1Md_T_downstream	14	124785083	124790083	+	0.090700157	0.223024338	0.054339204	0.056621633
L1Md_T_downstream	15	3145819	3150819	-	2.539604425	3.596267462	1.847532988	1.557094932
L1Md_T_downstream	15	3733038	3738038	+	2.448904276	2.090853214	2.064889669	1.642027378
L1Md_A_downstream	15	3812849	3817849	+	2.418670893	2.536901951	1.521497726	1.585405707
L1Md_A_downstream	15	3876760	3881760	-	2.116337061	2.397511721	2.363755465	2.038378716
L1Md_T_downstream	15	3926157	3931157	+	1.874469876	1.756316662	1.603006482	1.670338154
L1Md_A_downstream	15	4275215	4280215	-	2.327970743	1.895706892	2.11922884	1.726959825
L1Md_T_downstream	15	4408940	4413940	-	1.693069577	1.338145971	1.657345772	1.698649049
L1Md_A_downstream	15	4578842	4583842	-	2.267503977	1.97934103	1.929041743	2.519662619
L1Md_A_downstream	15	4613061	4618061	+	2.841938257	3.010828495	1.983380914	1.698649049
L1Md_T_downstream	15	4661102	4666102	-	2.630304575	3.373243093	1.847532988	1.925135493
L1Md_T_downstream	15	4764091	4769091	-	2.448904276	2.899316311	1.548667312	1.7552706
L1Md_A_downstream	15	4870351	4875351	+	1.874469876	1.616926432	1.249801636	1.585405707
L1Md_T_downstream	15	5272686	5277686	+	1.995403409	2.592658043	1.793193698	1.670338154
L1Md_A_downstream	15	5374726	5379726	+	1.572136045	2.648414135	1.27697134	1.443851709
L1Md_A_downstream	15	5794147	5799147	+	1.511669278	0.975731492	1.27697134	0.962567747
L1Md_T_downstream	15	6264927	6269927	-	2.267503977	1.728438616	2.064889669	1.953446388
L1Md_A_downstream	15	6898186	6903186	+	1.662836194	1.616926432	2.010550499	1.953446388
L1Md_T_downstream	15	7268464	7273464	-	1.179102063	0.78058517	1.956211329	2.406419516
L1Md_A_downstream	15	7355459	7360459	-	3.265205622	2.787804127	1.956211329	2.349797726
L1Md_T_downstream	15	9381463	9386463	-	2.267503977	3.289608955	2.010550499	2.463041067
L1Md_T_downstream	15	9399761	9404761	+	2.055870295	1.449658155	1.494328141	1.7552706
L1Md_T_downstream	15	9432106	9437106	-	1.269802213	1.087243676	2.037720203	2.802770853
L1Md_A_downstream	15	9531425	9536425	-	1.783769727	1.282389998	2.146398544	2.123311281
L1Md_A_downstream	15	9997325	10002325	+	2.29773736	1.449658155	1.439988852	1.330608368
L1Md_A_downstream	15	10766958	10771958	-	2.237270594	1.421780109	2.146398544	1.953446388
L1Md_T_downstream	15	10786371	10791371	+	2.418670893	2.620536089	1.901872158	1.896824718
L1Md_T_downstream	15	13886030	13891030	+	2.569837809	2.397511721	1.766024113	1.585405707
L1Md_T_downstream	15	13921808	13926808	-	0.393034011	0.669072986	0.135848016	0.198175713
L1Md_A_downstream	15	14536666	14541666	+	2.116337061	1.728438616	1.738854527	1.387230039
L1Md_A_downstream	15	14886179	14891179	-	2.025636911	2.230243444	2.064889669	1.415540814
L1Md_A_downstream	15	14891197	14896197	-	1.783769727	2.927194357	0.978105664	1.217365146
L1Md_T_downstream	15	15270624	15275624	+	1.390735745	1.867828846	1.684515357	1.217365146
L1Md_A_downstream	15	15635495	15640495	-	1.995403409	1.254511952	1.820363283	1.726959825
L1Md_T_downstream	15	15897265	15902265	-	1.541902661	1.421780109	2.037720203	1.528784156
L1Md_T_downstream	15	15919741	15924741	+	1.995403409	1.505414248	1.494328141	1.500473261
L1Md_T_downstream	15	16298375	16303375	-	1.753536344	1.56117034	1.956211329	1.7552706
L1Md_T_downstream	15	16382423	16387423	-	1.753536344	2.732048035	1.412819266	1.443851709
L1Md_A_downstream	15	16896315	16901315	-	1.360502362	1.756316662	1.575836897	1.7552706
L1Md_A_downstream	15	17158969	17163969	-	0	0.027878042	0.135848016	0.028310817
L1Md_T_downstream	15	17272662	17277662	+	0.513967574	1.142999768	1.412819266	1.245675921
L1Md_T_downstream	15	17687623	17692623	+	1.088401914	1.672682524	0.950936079	0.792702854
L1Md_A_downstream	15	17745432	17750432	-	1.72330296	2.397511721	1.766024113	1.330608368
L1Md_T_downstream	15	17924464	17929464	+	1.662836194	1.867828846	1.548667312	1.245675921
L1Md_T_downstream	15	18272622	18277622	+	2.086103678	1.784194708	1.16829288	1.585405707
L1Md_T_downstream	15	18319976	18324976	+	1.693069577	1.589048386	1.032444835	1.132432699
L1Md_T_downstream	15	18659411	18664411	-	0.393034011	0.278780431	0.597731233	0.396351427
L1Md_A_downstream	15	18720149	18725149	-	1.844236493	2.425389767	1.684515357	1.387230039
L1Md_T_downstream	15	19135949	19140949	+	0.695367873	0.9199754	0.597731233	0.764392078
L1Md_T_downstream	15	19562830	19567830	-	1.481435895	1.003609538	1.05961442	0.934256971
L1Md_A_downstream	15	19569328	19574328	-	0.181400314	0.585438907	0.244526416	0.141554087
L1Md_A_downstream	15	19631260	19636260	+	1.904703259	1.366024017	1.603006482	1.472162485
L1Md_A_downstream	15	19684833	19689833	+	1.451202512	1.366024017	1.412819266	1.330608368
L1Md_T_downstream	15	19733423	19738423	-	2.448904276	2.759926081	1.630176067	1.7552706
L1Md_T_downstream	15	19848850	19853850	+	1.118635297	0.78058517	1.16829288	1.443851709
L1Md_T_downstream	15	19949217	19954217	-	0.695367873	1.05936563	0.461883247	0.792702854
L1Md_Gf_downstream	15	20065192	20070192	+	1.300035596	1.087243676	0.733579278	0.736081243
L1Md_A_downstream	15	20163627	20168627	-	1.783769727	2.536901951	1.521497726	1.217365146
L1Md_T_downstream	15	20311568	20316568	-	2.055870295	2.090853214	2.037720203	1.387230039
L1Md_A_downstream	15	20354711	20359711	+	1.72330296	1.672682524	1.05961442	1.217365146
L1Md_A_downstream	15	20469795	20474795	-	2.20703721	1.867828846	1.195462465	1.415540814
L1Md_A_downstream	15	20526351	20531351	-	0.634901106	0.669072986	0.570561647	0.679459572
L1Md_T_downstream	15	20816447	20821447	-	2.146570444	2.397511721	1.494328141	1.557094932
L1Md_T_downstream	15	20909104	20914104	-	1.572136045	1.338145971	1.195462465	1.302297592
